"model","date","site_id","observed","forecast"
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"GHSR",7.80470833333333,13.6775870900582
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"LEAM",6.546875,12.4808158171164
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"NPT3",7.99329166666667,11.6780362247092
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"REA1",8.05233333333333,12.1786022833825
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"SOUT",7.91379166666667,11.4533820269796
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"WREX",5.437375,13.2643541117265
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"LEAR",6.796375,12.6170334757939
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"PLYM",10.75475,11.8156726347449
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"SHDG",7.014625,15.5265944621559
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"SHE",6.60179166666667,14.5149970630898
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"BEL2",8.07795833333333,14.2695844494486
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"GLKP",6.95845833333333,13.5446910683065
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"LECU",8.180125,12.7687088279886
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"SUN2",7.18075,14.7429704336528
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"TRAN",6.21366666666667,12.9437205370893
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"STOK",8.299,13.6166136564275
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"BEX",10.3381666666667,12.3328974621237
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"SEND",9.91054166666667,11.8078252914266
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"HUL2",10.75375,15.1238678797738
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"PEMB",6.88295833333333,10.2996593463387
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"WFEN",5.74095833333333,12.086664057197
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"OSY",6.22158333333333,11.584152843831
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"ACTH",4.14504166666667,12.9852843658037
"Peak-weighted GNAR q=0.95 weight=4",2024-10-26,"COPP",7.64045833333333,13.1818980867022
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"EB",4.08041666666667,7.20705334244904
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"IMGM",4.537125,7.47482171308777
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"PRES",4.48216666666667,6.93479232735472
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"BIRR",5.46875,8.08840420790496
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"BLC2",4.93416666666667,7.15093601844352
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"BOTR",4.87229166666667,8.3073078118215
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"GHSR",3.99958333333333,7.37333732155478
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"LEAM",5.09441666666667,6.75216974646743
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"NPT3",4.54995833333333,7.42893689583694
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"REA1",5.403875,7.46574132645387
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"SOUT",7.15029166666667,7.38727688692784
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"WREX",4.62858333333333,6.23574612338862
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"LEAR",4.54795833333333,6.8736518061804
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"PLYM",7.89320833333333,8.7493908617738
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"SHDG",3.87583333333333,7.02712211260584
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"SHE",3.78933333333333,6.81273669798849
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"BEL2",6.006375,7.51351309027235
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"GLKP",3.84529166666667,6.96708219421984
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"LECU",4.583375,7.53672259404487
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"SUN2",4.19129166666667,7.0925739421856
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"TRAN",4.40845833333333,6.6009031425816
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"STOK",5.104125,7.60782272660491
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"BEX",7.86954166666667,8.55954984471119
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"SEND",6.69716666666667,8.34656760164503
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"HUL2",4.70920833333333,8.80535339978172
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"PEMB",4.81341666666667,6.87540683552564
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"WFEN",5.18875,6.36042857080291
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"OSY",5.51204166666667,6.58134866580895
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"ACTH",2.53041666666667,5.614452051635
"Peak-weighted GNAR q=0.95 weight=4",2024-10-27,"COPP",4.45758333333333,7.2859996669041
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"EB",3.14066666666667,4.81734388013095
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"IMGM",3.63891666666667,5.0386486602727
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"PRES",3.04529166666667,5.00389648567713
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"BIRR",4.26104166666667,5.49428900951668
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"BLC2",4.33375,5.22334497067882
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"BOTR",3.39225,5.21344295362898
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"GHSR",2.06966666666667,4.78066528766971
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"LEAM",2.87641666666667,5.29311436379127
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"NPT3",3.16729166666667,5.04495906243824
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"REA1",3.56229166666667,5.45311380515964
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"SOUT",4.043875,6.28575392324643
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"WREX",1.83370833333333,5.06168318341078
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"LEAR",2.32120833333333,5.03425777077439
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"PLYM",4.74733333333333,6.66356849506386
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"SHDG",1.53695833333333,4.71515136062957
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"SHE",1.69908695652174,4.67049313697675
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"BEL2",3.03066666666667,5.74096595367048
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"GLKP",1.74345833333333,4.70011289923869
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"LECU",3.17908333333333,5.06243411144082
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"SUN2",2.13241666666667,4.86710914802986
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"TRAN",1.89958333333333,4.96291318147118
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"STOK",2.77604166666667,5.31201678726832
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"BEX",3.644,6.64887740989872
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"SEND",3.21745833333333,6.08568401758532
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"HUL2",5.46970833333333,5.14346598562051
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"PEMB",2.18158333333333,5.16169702401647
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"WFEN",3.44545833333333,5.33158810386036
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"OSY",3.575125,5.48984661900411
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"ACTH",0.650666666666667,4.04946021138628
"Peak-weighted GNAR q=0.95 weight=4",2024-10-28,"COPP",1.40629166666667,4.99798459472341
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"EB",2.50395833333333,3.71865683973192
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"IMGM",3.92295833333333,3.96024860994641
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"PRES",3.41095833333333,3.6763946730129
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"BIRR",6.79154166666667,4.26484759103169
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"BLC2",2.80266666666667,4.29520665737193
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"BOTR",4.03,3.84521510809944
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"GHSR",1.86120833333333,3.20668546716424
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"LEAM",6.33529166666667,3.60075648376212
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"NPT3",6.25591666666667,3.73519152046554
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"REA1",4.19029166666667,3.93072448579045
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"SOUT",3.48491304347826,4.17486137156469
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"WREX",2.549125,3.09915697762497
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"LEAR",5.70070833333333,3.33124102957068
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"PLYM",3.40308333333333,4.51675358725658
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"SHDG",3.37260869565217,2.95135398783837
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"SHE",3.97416666666667,3.02805251235611
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"BEL2",5.15920833333333,3.68182404093338
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"GLKP",1.15766666666667,3.04969181010903
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"LECU",5.14941666666667,3.74109316851852
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"SUN2",1.83670833333333,3.23820443261037
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"TRAN",3.09954166666667,3.12881432268989
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"STOK",5.60154166666667,3.55291484999243
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"BEX",4.89004166666667,3.98981125206281
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"SEND",4.42808333333333,3.77662657516126
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"HUL2",4.48991666666667,4.83570016190599
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"PEMB",3.18295833333333,3.26674336034187
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"WFEN",4.432,3.87319455946772
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"OSY",3.875875,3.93773212990602
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"ACTH",0.49925,2.51726796839213
"Peak-weighted GNAR q=0.95 weight=4",2024-10-29,"COPP",4.096,2.89370872948789
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"EB",8.56929166666667,4.59644202016184
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"IMGM",6.367,5.27795337201437
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"PRES",7.078375,5.02868221539051
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"BIRR",10.6447916666667,6.65252854086911
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"BLC2",5.94441666666667,4.74876557259879
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"BOTR",7.51470833333333,5.3270482379358
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"GHSR",2.19529166666667,4.28086139559335
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"LEAM",9.78970833333333,6.4234322675574
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"NPT3",7.17570833333333,6.38790591401159
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"REA1",7.95608333333333,5.40495878049353
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"SOUT",7.52858333333333,5.07212085542228
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"WREX",4.64529166666667,4.60736281065358
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"LEAR",8.88966666666667,6.11595062193076
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"PLYM",5.3685,5.03878223697154
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"SHDG",4.42525,4.9980911472004
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"SHE",4.09691666666667,5.28660510059962
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"BEL2",8.666625,5.86320664710059
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"GLKP",1.77666666666667,3.94232263934394
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"LECU",7.83804166666667,5.85974049587606
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"SUN2",2.41858333333333,4.26967566104281
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"TRAN",6.15191666666667,4.87067726729616
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"STOK",8.0455,6.0723105067881
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"BEX",11.0260416666667,5.73969637566375
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"SEND",9.98329166666667,5.51567649486769
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"HUL2",7.02433333333333,5.56353676089137
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"PEMB",3.45325,4.91279808438943
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"WFEN",7.62483333333333,5.51940297398573
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"OSY",11.537,5.25495555466291
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"ACTH",0.8765,3.61908503955024
"Peak-weighted GNAR q=0.95 weight=4",2024-10-30,"COPP",7.82625,5.34238612924868
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"EB",11.9134166666667,9.13795745773411
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"IMGM",8.644875,8.0981017956564
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"PRES",4.85266666666667,8.43355480833653
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"BIRR",16.3227916666667,10.1637492233735
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"BLC2",3.73420833333333,7.88723100579551
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"BOTR",11.2874166666667,8.64690841151349
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"GHSR",4.21308333333333,6.08967033030962
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"LEAM",14.3336666666667,9.75180303844188
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"NPT3",12.283875,8.50318976985223
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"REA1",17.8292916666667,8.8589334016517
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"SOUT",18.82875,8.64909393880564
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"WREX",7.63858333333333,7.26494261858555
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"LEAR",13.4404583333333,9.31694083682736
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"PLYM",10.3144583333333,7.61716802072891
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"SHDG",7.11383333333333,7.16659668471583
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"SHE",6.19904166666667,7.01474337963771
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"BEL2",5.038375,9.20604762966416
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"GLKP",3.89754166666667,5.8840828978284
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"LECU",14.2391739130435,8.81038848146503
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"SUN2",3.03458333333333,6.19607396964546
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"TRAN",7.09116666666667,7.98871238928253
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"STOK",10.0667916666667,8.91311416894807
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"BEX",15.2791666666667,10.330280430947
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"SEND",13.3455909090909,9.82869258646786
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"HUL2",9.99220833333333,8.41654034822201
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"PEMB",9.62858333333333,6.70100345882895
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"WFEN",12.8057391304348,8.70275738616237
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"OSY",12.6091666666667,10.5659620766334
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"ACTH",0.689833333333333,5.44896694498398
"Peak-weighted GNAR q=0.95 weight=4",2024-10-31,"COPP",7.88333333333333,8.79618100229922
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"EB",10.6820833333333,12.048841928978
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"IMGM",8.59183333333333,10.4704527711116
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"PRES",7.93825,8.66578237332263
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"BIRR",11.6185833333333,14.1708513655554
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"BLC2",5.04908333333333,8.12257803887418
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"BOTR",10.6865833333333,11.7413917124487
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"GHSR",4.97158333333333,8.32067188127778
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"LEAM",12.1642916666667,13.2142472066447
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"NPT3",8.96720833333333,12.2143569670732
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"REA1",12.20125,14.8681853560403
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"SOUT",16.363875,15.3418622073883
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"WREX",7.11779166666667,9.97601263059441
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"LEAR",11.1920416666667,12.7804857319178
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"PLYM",10.9552916666667,11.2594087661998
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"SHDG",10.8717083333333,9.72369649117582
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"SHE",8.35391666666667,9.2842861801954
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"BEL2",6.849625,8.7673756840554
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"GLKP",2.69170833333333,8.16661820881412
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"LECU",13.1034166666667,13.1532424337008
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"SUN2",3.11820833333333,7.75985470844073
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"TRAN",5.71058333333333,9.7269352466346
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"STOK",11.6205833333333,11.1629673302913
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"BEX",17.32325,13.6757120031535
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"SEND",14.8546666666667,12.7440998088077
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"HUL2",8.009,11.1190446796879
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"PEMB",9.597125,10.9163648481071
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"WFEN",15.2457083333333,12.4671607636312
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"OSY",13.62425,12.405170474125
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"ACTH",1.24808333333333,6.62787505943223
"Peak-weighted GNAR q=0.95 weight=4",2024-11-01,"COPP",7.81554166666667,10.1187627903067
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"EB",8.28820833333333,10.5165073810993
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"IMGM",7.421375,9.4919717484489
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"PRES",12.4007916666667,9.14906038862126
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"BIRR",11.9409583333333,10.9995134168854
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"BLC2",12.4842083333333,7.76061676704148
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"BOTR",19.7445416666667,10.5135582554038
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"GHSR",4.26783333333333,7.7275164482446
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"LEAM",7.34283333333333,11.2438462303655
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"NPT3",13.0071666666667,9.70081426824844
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"REA1",11.539,11.2899555265628
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"SOUT",11.814125,13.285400247087
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"WREX",12.4508333333333,8.78004562385451
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"LEAR",7.06866666666667,10.7724045977029
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"PLYM",12.7673333333333,10.6339212947215
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"SHDG",14.208125,10.5679546274822
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"SHE",9.68166666666667,9.35847003737032
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"BEL2",10.0088333333333,8.63084499020832
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"GLKP",3.6095,6.63649689342461
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"LECU",6.47204166666667,11.6914306170893
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"SUN2",5.20245833333333,6.83308801627782
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"TRAN",17.4391666666667,8.10376344631045
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"STOK",11.333625,10.9495258192048
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"BEX",9.06841666666667,13.7145176146617
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"SEND",6.34141666666667,12.5202299683831
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"HUL2",5.70175,9.22468875335341
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"PEMB",10.4687916666667,9.9799249592944
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"WFEN",6.3465,12.7025237427979
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"OSY",5.17304166666667,11.9268119790286
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"ACTH",4.62370833333333,5.92116611600269
"Peak-weighted GNAR q=0.95 weight=4",2024-11-02,"COPP",15.368625,9.11515602955417
"Peak-weighted GNAR q=0.95 weight=4",2024-11-03,"EB",9.02725,9.53051158258506
"Peak-weighted GNAR q=0.95 weight=4",2024-11-03,"IMGM",8.26641666666667,9.09965013720405
"Peak-weighted GNAR q=0.95 weight=4",2024-11-03,"PRES",13.467,11.4715840641041
"Peak-weighted GNAR q=0.95 weight=4",2024-11-03,"BIRR",11.2097916666667,11.2820208603395
"Peak-weighted GNAR q=0.95 weight=4",2024-11-03,"BLC2",15.4000416666667,11.4878821608405
"Peak-weighted GNAR q=0.95 weight=4",2024-11-03,"BOTR",16.8004166666667,14.9999916180499
"Peak-weighted GNAR q=0.95 weight=4",2024-11-03,"GHSR",3.15941666666667,7.56461749061113
"Peak-weighted GNAR q=0.95 weight=4",2024-11-03,"LEAM",9.56370833333333,9.09124347094831
"Peak-weighted GNAR q=0.95 weight=4",2024-11-03,"NPT3",13.811,11.7694563167511
"Peak-weighted GNAR q=0.95 weight=4",2024-11-03,"REA1",14.9125416666667,11.0948639287633
