"date","site_id","observed","forecast_mean","lower_95","upper_95"
2024-11-14,"GLKP",4.22558333333333,6.4277162219245,-0.108093030723678,12.8218354375109
2024-11-14,"LECU",9.4675,11.4855815919132,4.89155000971193,17.8784018455289
2024-11-14,"SUN2",9.16279166666667,7.55347827526023,0.98677022687147,13.8355148801066
2024-11-14,"TRAN",13.1152083333333,8.71428839207633,2.29302661316962,15.3649230689264
2024-11-14,"STOK",11.697125,11.4190788364028,4.91692548302027,17.7817002078537
2024-11-14,"BEX",14.11175,9.19335364466447,2.59654424078971,15.8023758311904
2024-11-14,"SEND",12.6514583333333,9.00806354750826,2.25980161191097,15.4477196985813
2024-11-14,"HUL2",10.9660416666667,11.6119314099069,4.6797292628479,18.1503384083502
2024-11-14,"PEMB",5.51495833333333,7.95961675150041,1.47394557562354,14.5371161973302
2024-11-14,"WFEN",11.693375,9.19318069737171,2.88552626785967,15.6563698968349
2024-11-14,"OSY",10.342,8.42127910295341,2.10783539449886,15.1164376863094
2024-11-14,"ACTH",2.19920833333333,5.73524392509458,-0.700823164338495,12.4020836122852
2024-11-14,"COPP",13.0121666666667,11.6404126922258,4.75741662944712,18.1060657720035
2024-11-15,"EB",10.0484583333333,10.6400026907825,4.06623047570108,17.3027327644726
2024-11-15,"IMGM",11.9762916666667,8.63633136543201,2.25213568625814,15.1791140792173
2024-11-15,"PRES",9.77791666666667,8.11365040231871,1.94010857560738,14.7301735821609
2024-11-15,"BIRR",15.15725,10.0682196418623,3.4676242038537,16.5804404154482
2024-11-15,"BLC2",7.55604166666667,9.27493741807067,2.77374780457239,15.7510971423478
